metadata1,metadata2
X,Y,Z,D
6.15e-10,-2.6670636467588913e-9,-1.3754317519008956e-9,82.0
6.15e-10,-2.599010290644643e-9,-1.5000621684194459e-9,2.0
4.920000000000001e-10,-2.5621460965328914e-9,-1.5621934515357791e-9,42.0
4.920000000000001e-10,-2.4853751004541962e-9,-1.6816514531978068e-9,31.0
6.15e-10,-2.444172437095387e-9,-1.7409945714284111e-9,79.0
6.15e-10,-2.359075008450776e-9,-1.8546714276396704e-9,52.0
4.920000000000001e-10,-2.3137438351728904e-9,-1.9109239820567033e-9,89.0
4.920000000000001e-10,-2.22075361095266e-9,-2.0182404216150078e-9,85.0
6.15e-10,-2.171524925023888e-9,-2.071115762095398e-9,73.0
6.15e-10,-2.0711157620953985e-9,-2.1715249250238876e-9,32.0
4.920000000000001e-10,-2.0182404216150078e-9,-2.22075361095266e-9,62.0
4.920000000000001e-10,-1.9109239820567033e-9,-2.3137438351728904e-9,61.0
6.15e-10,-1.8546714276396707e-9,-2.359075008450776e-9,67.0
6.15e-10,-1.7409945714284114e-9,-2.444172437095387e-9,14.0
4.920000000000001e-10,-1.681651453197807e-9,-2.4853751004541962e-9,24.0
4.920000000000001e-10,-1.5621934515357793e-9,-2.5621460965328914e-9,36.0
6.15e-10,-1.5000621684194463e-9,-2.599010290644643e-9,64.0
6.15e-10,-1.375431751900896e-9,-2.6670636467588913e-9,45.0
4.920000000000001e-10,-1.3108289106758304e-9,-2.6994015201404215e-9,72.0
4.920000000000001e-10,-1.1816611673354888e-9,-2.7583904519866895e-9,16.0
6.15e-10,-1.1149159692722785e-9,-2.7860372182477494e-9,14.0
6.15e-10,-9.818691083223123e-10,-2.8356611317508216e-9,44.0
4.920000000000001e-10,-9.133216716509188e-10,-2.858475909307751e-9,41.0
4.920000000000001e-10,-7.770736693976602e-10,-2.898481932379234e-9,57.0
6.15e-10,-7.070732961428828e-10,-2.9163484623552176e-9,50.0
6.15e-10,-5.683184411749783e-10,-2.94653273347174e-9,71.0
4.920000000000001e-10,-4.972218371934016e-10,-2.959359972125395e-9,73.0
4.920000000000001e-10,-3.566671924463092e-10,-2.9795686791602014e-9,71.0
6.15e-10,-2.848366497350251e-10,-2.9872912618236158e-9,49.0
6.15e-10,-1.4319844946036909e-10,-2.9974214258379065e-9,15.0
4.920000000000001e-10,-7.100000000000085e-11,-3.0000000000000004e-9,28.0
4.920000000000001e-10,7.099999999999915e-11,-3.0000000000000004e-9,1.0
6.15e-10,1.4319844946036875e-10,-2.9974214258379065e-9,1.0
6.15e-10,2.848366497350248e-10,-2.9872912618236158e-9,34.0
4.920000000000001e-10,3.5666719244630887e-10,-2.9795686791602018e-9,37.0
4.920000000000001e-10,4.972218371934013e-10,-2.9593599721253956e-9,88.0
6.15e-10,5.683184411749778e-10,-2.94653273347174e-9,100.0
6.15e-10,7.070732961428826e-10,-2.9163484623552176e-9,95.0
4.920000000000001e-10,7.770736693976598e-10,-2.898481932379234e-9,66.0
4.920000000000001e-10,9.133216716509184e-10,-2.858475909307751e-9,55.0
6.15e-10,9.818691083223119e-10,-2.8356611317508216e-9,58.0
6.15e-10,1.114915969272278e-9,-2.7860372182477494e-9,39.0
4.920000000000001e-10,1.1816611673354884e-9,-2.7583904519866895e-9,57.0
4.920000000000001e-10,1.31082891067583e-9,-2.6994015201404215e-9,96.0
6.15e-10,1.3754317519008958e-9,-2.6670636467588913e-9,98.0
6.15e-10,1.500062168419446e-9,-2.599010290644643e-9,31.0
4.920000000000001e-10,1.562193451535778e-9,-2.562146096532892e-9,34.0
4.920000000000001e-10,1.6816514531978057e-9,-2.485375100454197e-9,98.0
6.15e-10,1.7409945714284114e-9,-2.444172437095387e-9,94.0
6.15e-10,1.8546714276396707e-9,-2.359075008450776e-9,64.0
4.920000000000001e-10,1.910923982056703e-9,-2.3137438351728904e-9,35.0
4.920000000000001e-10,2.0182404216150073e-9,-2.22075361095266e-9,64.0
6.15e-10,2.071115762095398e-9,-2.1715249250238876e-9,79.0
6.15e-10,2.1715249250238876e-9,-2.071115762095398e-9,8.0
4.920000000000001e-10,2.2207536109526597e-9,-2.018240421615008e-9,49.0
4.920000000000001e-10,2.31374383517289e-9,-1.9109239820567037e-9,3.0
6.15e-10,2.3590750084507755e-9,-1.854671427639671e-9,69.0
6.15e-10,2.4441724370953867e-9,-1.7409945714284118e-9,27.0
4.920000000000001e-10,2.4853751004541962e-9,-1.6816514531978074e-9,74.0
4.920000000000001e-10,2.5621460965328914e-9,-1.5621934515357797e-9,22.0
6.15e-10,2.599010290644643e-9,-1.5000621684194452e-9,35.0
6.15e-10,2.6670636467588913e-9,-1.375431751900895e-9,31.0
4.920000000000001e-10,2.699401520140421e-9,-1.3108289106758312e-9,30.0
4.920000000000001e-10,2.758390451986689e-9,-1.1816611673354896e-9,21.0
6.15e-10,2.786037218247749e-9,-1.1149159692722791e-9,73.0
6.15e-10,2.8356611317508212e-9,-9.81869108322313e-10,96.0
4.920000000000001e-10,2.858475909307751e-9,-9.133216716509184e-10,23.0
4.920000000000001e-10,2.898481932379234e-9,-7.770736693976598e-10,88.0
6.15e-10,2.9163484623552172e-9,-7.070732961428836e-10,83.0
6.15e-10,2.9465327334717396e-9,-5.683184411749791e-10,11.0
4.920000000000001e-10,2.959359972125395e-9,-4.972218371934018e-10,27.0
4.920000000000001e-10,2.9795686791602014e-9,-3.5666719244630933e-10,39.0
6.15e-10,2.9872912618236158e-9,-2.848366497350253e-10,11.0
6.15e-10,2.9974214258379065e-9,-1.431984494603693e-10,16.0
4.920000000000001e-10,3.0000000000000004e-9,-7.10000000000017e-11,40.0
4.920000000000001e-10,3.0000000000000004e-9,7.09999999999983e-11,88.0
6.15e-10,2.9974214258379065e-9,1.4319844946036854e-10,1.0
6.15e-10,2.9872912618236158e-9,2.8483664973502457e-10,78.0
4.920000000000001e-10,2.9795686791602018e-9,3.566671924463086e-10,60.0
4.920000000000001e-10,2.9593599721253956e-9,4.972218371934011e-10,88.0
6.15e-10,2.94653273347174e-9,5.683184411749783e-10,98.0
6.15e-10,2.9163484623552176e-9,7.07073296142883e-10,45.0
4.920000000000001e-10,2.8984819323792343e-9,7.77073669397659e-10,17.0
4.920000000000001e-10,2.8584759093077516e-9,9.133216716509176e-10,68.0
6.15e-10,2.835661131750822e-9,9.81869108322311e-10,71.0
6.15e-10,2.78603721824775e-9,1.1149159692722773e-9,69.0
4.920000000000001e-10,2.7583904519866895e-9,1.1816611673354888e-9,15.0
4.920000000000001e-10,2.6994015201404215e-9,1.3108289106758304e-9,9.0
6.15e-10,2.6670636467588917e-9,1.3754317519008944e-9,49.0
6.15e-10,2.5990102906446433e-9,1.5000621684194446e-9,47.0
4.920000000000001e-10,2.5621460965328914e-9,1.5621934515357791e-9,84.0
4.920000000000001e-10,2.4853751004541962e-9,1.6816514531978068e-9,91.0
6.15e-10,2.444172437095387e-9,1.7409945714284111e-9,73.0
6.15e-10,2.359075008450776e-9,1.8546714276396704e-9,32.0
4.920000000000001e-10,2.3137438351728904e-9,1.910923982056703e-9,25.0
4.920000000000001e-10,2.22075361095266e-9,2.0182404216150073e-9,78.0
6.15e-10,2.171524925023887e-9,2.0711157620953985e-9,91.0
6.15e-10,2.0711157620953977e-9,2.171524925023888e-9,64.0
4.920000000000001e-10,2.018240421615008e-9,2.2207536109526597e-9,6.0
4.920000000000001e-10,1.9109239820567037e-9,2.31374383517289e-9,83.0
6.15e-10,1.854671427639671e-9,2.3590750084507755e-9,7.0
6.15e-10,1.7409945714284118e-9,2.4441724370953867e-9,19.0
4.920000000000001e-10,1.6816514531978063e-9,2.4853751004541966e-9,65.0
4.920000000000001e-10,1.5621934515357787e-9,2.5621460965328918e-9,19.0
6.15e-10,1.5000621684194467e-9,2.5990102906446425e-9,63.0
6.15e-10,1.3754317519008964e-9,2.667063646758891e-9,83.0
4.920000000000001e-10,1.3108289106758324e-9,2.6994015201404203e-9,69.0
4.920000000000001e-10,1.1816611673354908e-9,2.7583904519866882e-9,30.0
6.15e-10,1.1149159692722793e-9,2.786037218247749e-9,23.0
6.15e-10,9.818691083223131e-10,2.8356611317508212e-9,84.0
4.920000000000001e-10,9.133216716509186e-10,2.858475909307751e-9,58.0
4.920000000000001e-10,7.7707366939766e-10,2.898481932379234e-9,57.0
6.15e-10,7.070732961428813e-10,2.916348462355218e-9,69.0
6.15e-10,5.683184411749766e-10,2.9465327334717404e-9,48.0
4.920000000000001e-10,4.97221837193402e-10,2.959359972125395e-9,60.0
4.920000000000001e-10,3.5666719244630954e-10,2.9795686791602014e-9,23.0
6.15e-10,2.848366497350268e-10,2.9872912618236158e-9,20.0
6.15e-10,1.431984494603708e-10,2.9974214258379065e-9,27.0
4.920000000000001e-10,7.100000000000056e-11,3.0000000000000004e-9,36.0
4.920000000000001e-10,-7.099999999999944e-11,3.0000000000000004e-9,58.0
6.15e-10,-1.4319844946036702e-10,2.9974214258379065e-9,93.0
6.15e-10,-2.8483664973502307e-10,2.9872912618236158e-9,12.0
4.920000000000001e-10,-3.5666719244630846e-10,2.9795686791602018e-9,15.0
4.920000000000001e-10,-4.972218371934009e-10,2.9593599721253956e-9,47.0
6.15e-10,-5.68318441174978e-10,2.94653273347174e-9,65.0
6.15e-10,-7.070732961428828e-10,2.9163484623552176e-9,29.0
4.920000000000001e-10,-7.770736693976589e-10,2.8984819323792343e-9,93.0
4.920000000000001e-10,-9.133216716509175e-10,2.8584759093077516e-9,55.0
6.15e-10,-9.81869108322312e-10,2.8356611317508216e-9,31.0
6.15e-10,-1.1149159692722783e-9,2.7860372182477494e-9,6.0
4.920000000000001e-10,-1.1816611673354875e-9,2.75839045198669e-9,86.0
4.920000000000001e-10,-1.3108289106758291e-9,2.699401520140422e-9,85.0
6.15e-10,-1.3754317519008954e-9,2.6670636467588913e-9,27.0
6.15e-10,-1.5000621684194457e-9,2.599010290644643e-9,96.0
4.920000000000001e-10,-1.5621934515357802e-9,2.562146096532891e-9,43.0
4.920000000000001e-10,-1.6816514531978078e-9,2.485375100454196e-9,63.0
6.15e-10,-1.7409945714284111e-9,2.4441724370953875e-9,88.0
6.15e-10,-1.8546714276396704e-9,2.3590750084507763e-9,58.0
4.920000000000001e-10,-1.9109239820567017e-9,2.3137438351728916e-9,82.0
4.920000000000001e-10,-2.018240421615006e-9,2.2207536109526614e-9,87.0
6.15e-10,-2.0711157620953977e-9,2.171524925023888e-9,79.0
6.15e-10,-2.171524925023887e-9,2.0711157620953985e-9,83.0
4.920000000000001e-10,-2.2207536109526585e-9,2.0182404216150094e-9,22.0
4.920000000000001e-10,-2.3137438351728887e-9,1.910923982056705e-9,62.0
6.15e-10,-2.3590750084507755e-9,1.8546714276396715e-9,4.0
6.15e-10,-2.4441724370953867e-9,1.7409945714284122e-9,2.0
4.920000000000001e-10,-2.4853751004541962e-9,1.6816514531978063e-9,62.0
4.920000000000001e-10,-2.5621460965328914e-9,1.5621934515357787e-9,6.0
6.15e-10,-2.5990102906446425e-9,1.500062168419447e-9,41.0
6.15e-10,-2.667063646758891e-9,1.3754317519008966e-9,90.0
4.920000000000001e-10,-2.6994015201404203e-9,1.3108289106758326e-9,56.0
4.920000000000001e-10,-2.7583904519866882e-9,1.181661167335491e-9,66.0
6.15e-10,-2.78603721824775e-9,1.114915969272277e-9,15.0
6.15e-10,-2.835661131750822e-9,9.818691083223108e-10,52.0
4.920000000000001e-10,-2.858475909307751e-9,9.133216716509188e-10,82.0
4.920000000000001e-10,-2.898481932379234e-9,7.770736693976602e-10,83.0
6.15e-10,-2.9163484623552172e-9,7.07073296142884e-10,9.0
6.15e-10,-2.9465327334717396e-9,5.683184411749795e-10,92.0
4.920000000000001e-10,-2.959359972125395e-9,4.972218371934022e-10,78.0
4.920000000000001e-10,-2.9795686791602014e-9,3.5666719244630975e-10,21.0
6.15e-10,-2.9872912618236158e-9,2.8483664973502695e-10,72.0
6.15e-10,-2.9974214258379065e-9,1.4319844946037097e-10,99.0
7.380000000000001e-10,-3.0000000000000004e-9,7.1e-11,90.0
7.380000000000001e-10,-3.0000000000000004e-9,-7.1e-11,83.0
8.610000000000001e-10,-2.9974214258379065e-9,-1.4319844946036903e-10,44.0
8.610000000000001e-10,-2.9872912618236158e-9,-2.8483664973502503e-10,1.0
7.380000000000001e-10,-2.9795686791602014e-9,-3.566671924463093e-10,60.0
7.380000000000001e-10,-2.959359972125395e-9,-4.972218371934017e-10,70.0
8.610000000000001e-10,-2.94653273347174e-9,-5.683184411749776e-10,55.0
8.610000000000001e-10,-2.9163484623552176e-9,-7.070732961428824e-10,13.0
7.380000000000001e-10,-2.898481932379234e-9,-7.770736693976598e-10,82.0
7.380000000000001e-10,-2.858475909307751e-9,-9.133216716509184e-10,18.0
8.610000000000001e-10,-2.8356611317508216e-9,-9.81869108322312e-10,57.0
8.610000000000001e-10,-2.7860372182477494e-9,-1.1149159692722783e-9,89.0
7.380000000000001e-10,-2.7583904519866895e-9,-1.1816611673354886e-9,82.0
7.380000000000001e-10,-2.6994015201404215e-9,-1.3108289106758302e-9,60.0
8.610000000000001e-10,-2.6670636467588913e-9,-1.3754317519008956e-9,91.0
8.610000000000001e-10,-2.599010290644643e-9,-1.5000621684194459e-9,14.0
7.380000000000001e-10,-2.5621460965328914e-9,-1.5621934515357791e-9,60.0
7.380000000000001e-10,-2.4853751004541962e-9,-1.6816514531978068e-9,80.0
8.610000000000001e-10,-2.444172437095387e-9,-1.7409945714284111e-9,26.0
8.610000000000001e-10,-2.359075008450776e-9,-1.8546714276396704e-9,68.0
7.380000000000001e-10,-2.3137438351728904e-9,-1.9109239820567033e-9,46.0
7.380000000000001e-10,-2.22075361095266e-9,-2.0182404216150078e-9,61.0
8.610000000000001e-10,-2.171524925023888e-9,-2.071115762095398e-9,23.0
8.610000000000001e-10,-2.0711157620953985e-9,-2.1715249250238876e-9,96.0
7.380000000000001e-10,-2.0182404216150078e-9,-2.22075361095266e-9,88.0
7.380000000000001e-10,-1.9109239820567033e-9,-2.3137438351728904e-9,52.0
8.610000000000001e-10,-1.8546714276396707e-9,-2.359075008450776e-9,47.0
8.610000000000001e-10,-1.7409945714284114e-9,-2.444172437095387e-9,92.0
7.380000000000001e-10,-1.681651453197807e-9,-2.4853751004541962e-9,64.0
7.380000000000001e-10,-1.5621934515357793e-9,-2.5621460965328914e-9,53.0
8.610000000000001e-10,-1.5000621684194463e-9,-2.599010290644643e-9,10.0
8.610000000000001e-10,-1.375431751900896e-9,-2.6670636467588913e-9,66.0
7.380000000000001e-10,-1.3108289106758304e-9,-2.6994015201404215e-9,54.0
7.380000000000001e-10,-1.1816611673354888e-9,-2.7583904519866895e-9,96.0
8.610000000000001e-10,-1.1149159692722785e-9,-2.7860372182477494e-9,43.0
8.610000000000001e-10,-9.818691083223123e-10,-2.8356611317508216e-9,86.0
7.380000000000001e-10,-9.133216716509188e-10,-2.858475909307751e-9,37.0
7.380000000000001e-10,-7.770736693976602e-10,-2.898481932379234e-9,61.0
8.610000000000001e-10,-7.070732961428828e-10,-2.9163484623552176e-9,67.0
8.610000000000001e-10,-5.683184411749783e-10,-2.94653273347174e-9,38.0
7.380000000000001e-10,-4.972218371934016e-10,-2.959359972125395e-9,87.0
7.380000000000001e-10,-3.566671924463092e-10,-2.9795686791602014e-9,88.0
8.610000000000001e-10,-2.848366497350251e-10,-2.9872912618236158e-9,88.0
8.610000000000001e-10,-1.4319844946036909e-10,-2.9974214258379065e-9,43.0
7.380000000000001e-10,-7.100000000000085e-11,-3.0000000000000004e-9,10.0
7.380000000000001e-10,7.099999999999915e-11,-3.0000000000000004e-9,71.0
8.610000000000001e-10,1.4319844946036875e-10,-2.9974214258379065e-9,100.0
8.610000000000001e-10,2.848366497350248e-10,-2.9872912618236158e-9,71.0
7.380000000000001e-10,3.5666719244630887e-10,-2.9795686791602018e-9,24.0
7.380000000000001e-10,4.972218371934013e-10,-2.9593599721253956e-9,83.0
8.610000000000001e-10,5.683184411749778e-10,-2.94653273347174e-9,34.0
8.610000000000001e-10,7.070732961428826e-10,-2.9163484623552176e-9,42.0
7.380000000000001e-10,7.770736693976598e-10,-2.898481932379234e-9,83.0
7.380000000000001e-10,9.133216716509184e-10,-2.858475909307751e-9,94.0
8.610000000000001e-10,9.818691083223119e-10,-2.8356611317508216e-9,85.0
8.610000000000001e-10,1.114915969272278e-9,-2.7860372182477494e-9,24.0
7.380000000000001e-10,1.1816611673354884e-9,-2.7583904519866895e-9,46.0
7.380000000000001e-10,1.31082891067583e-9,-2.6994015201404215e-9,78.0
8.610000000000001e-10,1.3754317519008958e-9,-2.6670636467588913e-9,1.0
8.610000000000001e-10,1.500062168419446e-9,-2.599010290644643e-9,90.0
7.380000000000001e-10,1.562193451535778e-9,-2.562146096532892e-9,57.0
7.380000000000001e-10,1.6816514531978057e-9,-2.485375100454197e-9,11.0
8.610000000000001e-10,1.7409945714284114e-9,-2.444172437095387e-9,93.0
8.610000000000001e-10,1.8546714276396707e-9,-2.359075008450776e-9,42.0
7.380000000000001e-10,1.910923982056703e-9,-2.3137438351728904e-9,97.0
7.380000000000001e-10,2.0182404216150073e-9,-2.22075361095266e-9,93.0
8.610000000000001e-10,2.071115762095398e-9,-2.1715249250238876e-9,28.0
8.610000000000001e-10,2.1715249250238876e-9,-2.071115762095398e-9,98.0
7.380000000000001e-10,2.2207536109526597e-9,-2.018240421615008e-9,80.0
7.380000000000001e-10,2.31374383517289e-9,-1.9109239820567037e-9,42.0
8.610000000000001e-10,2.3590750084507755e-9,-1.854671427639671e-9,91.0
8.610000000000001e-10,2.4441724370953867e-9,-1.7409945714284118e-9,56.0
7.380000000000001e-10,2.4853751004541962e-9,-1.6816514531978074e-9,97.0
7.380000000000001e-10,2.5621460965328914e-9,-1.5621934515357797e-9,22.0
8.610000000000001e-10,2.599010290644643e-9,-1.5000621684194452e-9,78.0
8.610000000000001e-10,2.6670636467588913e-9,-1.375431751900895e-9,48.0
7.380000000000001e-10,2.699401520140421e-9,-1.3108289106758312e-9,61.0
7.380000000000001e-10,2.758390451986689e-9,-1.1816611673354896e-9,86.0
8.610000000000001e-10,2.786037218247749e-9,-1.1149159692722791e-9,44.0
8.610000000000001e-10,2.8356611317508212e-9,-9.81869108322313e-10,63.0
7.380000000000001e-10,2.858475909307751e-9,-9.133216716509184e-10,77.0
7.380000000000001e-10,2.898481932379234e-9,-7.770736693976598e-10,41.0
8.610000000000001e-10,2.9163484623552172e-9,-7.070732961428836e-10,38.0
8.610000000000001e-10,2.9465327334717396e-9,-5.683184411749791e-10,33.0
7.380000000000001e-10,2.959359972125395e-9,-4.972218371934018e-10,36.0
7.380000000000001e-10,2.9795686791602014e-9,-3.5666719244630933e-10,10.0
8.610000000000001e-10,2.9872912618236158e-9,-2.848366497350253e-10,20.0
8.610000000000001e-10,2.9974214258379065e-9,-1.431984494603693e-10,40.0
7.380000000000001e-10,3.0000000000000004e-9,-7.10000000000017e-11,89.0
7.380000000000001e-10,3.0000000000000004e-9,7.09999999999983e-11,24.0
8.610000000000001e-10,2.9974214258379065e-9,1.4319844946036854e-10,18.0
8.610000000000001e-10,2.9872912618236158e-9,2.8483664973502457e-10,59.0
7.380000000000001e-10,2.9795686791602018e-9,3.566671924463086e-10,52.0
7.380000000000001e-10,2.9593599721253956e-9,4.972218371934011e-10,99.0
8.610000000000001e-10,2.94653273347174e-9,5.683184411749783e-10,22.0
8.610000000000001e-10,2.9163484623552176e-9,7.07073296142883e-10,83.0
7.380000000000001e-10,2.8984819323792343e-9,7.77073669397659e-10,33.0
7.380000000000001e-10,2.8584759093077516e-9,9.133216716509176e-10,89.0
8.610000000000001e-10,2.835661131750822e-9,9.81869108322311e-10,56.0
8.610000000000001e-10,2.78603721824775e-9,1.1149159692722773e-9,16.0
7.380000000000001e-10,2.7583904519866895e-9,1.1816611673354888e-9,29.0
7.380000000000001e-10,2.6994015201404215e-9,1.3108289106758304e-9,63.0
8.610000000000001e-10,2.6670636467588917e-9,1.3754317519008944e-9,16.0
8.610000000000001e-10,2.5990102906446433e-9,1.5000621684194446e-9,38.0
7.380000000000001e-10,2.5621460965328914e-9,1.5621934515357791e-9,51.0
7.380000000000001e-10,2.4853751004541962e-9,1.6816514531978068e-9,17.0
8.610000000000001e-10,2.444172437095387e-9,1.7409945714284111e-9,96.0
8.610000000000001e-10,2.359075008450776e-9,1.8546714276396704e-9,47.0
7.380000000000001e-10,2.3137438351728904e-9,1.910923982056703e-9,28.0
7.380000000000001e-10,2.22075361095266e-9,2.0182404216150073e-9,30.0
8.610000000000001e-10,2.171524925023887e-9,2.0711157620953985e-9,37.0
8.610000000000001e-10,2.0711157620953977e-9,2.171524925023888e-9,47.0
7.380000000000001e-10,2.018240421615008e-9,2.2207536109526597e-9,1.0
7.380000000000001e-10,1.9109239820567037e-9,2.31374383517289e-9,3.0
8.610000000000001e-10,1.854671427639671e-9,2.3590750084507755e-9,23.0
8.610000000000001e-10,1.7409945714284118e-9,2.4441724370953867e-9,69.0
7.380000000000001e-10,1.6816514531978063e-9,2.4853751004541966e-9,99.0
7.380000000000001e-10,1.5621934515357787e-9,2.5621460965328918e-9,13.0
8.610000000000001e-10,1.5000621684194467e-9,2.5990102906446425e-9,87.0
8.610000000000001e-10,1.3754317519008964e-9,2.667063646758891e-9,82.0
7.380000000000001e-10,1.3108289106758324e-9,2.6994015201404203e-9,90.0
7.380000000000001e-10,1.1816611673354908e-9,2.7583904519866882e-9,70.0
8.610000000000001e-10,1.1149159692722793e-9,2.786037218247749e-9,79.0
8.610000000000001e-10,9.818691083223131e-10,2.8356611317508212e-9,84.0
7.380000000000001e-10,9.133216716509186e-10,2.858475909307751e-9,2.0
7.380000000000001e-10,7.7707366939766e-10,2.898481932379234e-9,47.0
8.610000000000001e-10,7.070732961428813e-10,2.916348462355218e-9,43.0
8.610000000000001e-10,5.683184411749766e-10,2.9465327334717404e-9,6.0
7.380000000000001e-10,4.97221837193402e-10,2.959359972125395e-9,100.0
7.380000000000001e-10,3.5666719244630954e-10,2.9795686791602014e-9,68.0
8.610000000000001e-10,2.848366497350268e-10,2.9872912618236158e-9,4.0
8.610000000000001e-10,1.431984494603708e-10,2.9974214258379065e-9,70.0
7.380000000000001e-10,7.100000000000056e-11,3.0000000000000004e-9,81.0
7.380000000000001e-10,-7.099999999999944e-11,3.0000000000000004e-9,32.0
8.610000000000001e-10,-1.4319844946036702e-10,2.9974214258379065e-9,5.0
8.610000000000001e-10,-2.8483664973502307e-10,2.9872912618236158e-9,66.0
7.380000000000001e-10,-3.5666719244630846e-10,2.9795686791602018e-9,42.0
7.380000000000001e-10,-4.972218371934009e-10,2.9593599721253956e-9,92.0
8.610000000000001e-10,-5.68318441174978e-10,2.94653273347174e-9,12.0
