ℝ³→ℝ,3520,1,,false
X (nm),Y (nm),Z (nm),n (# electrons)
2.4600000000000003e-10,-1.5621934515357802e-9,2.562146096532891e-9,0.9989640547342883
2.4600000000000003e-10,-1.6816514531978078e-9,2.485375100454196e-9,0.19819854600951203
3.6900000000000007e-10,-1.7409945714284111e-9,2.4441724370953875e-9,0.9021007014674048
3.6900000000000007e-10,-1.8546714276396704e-9,2.3590750084507763e-9,0.9387925444179426
2.4600000000000003e-10,-1.9109239820567017e-9,2.3137438351728916e-9,0.3730603889268983
2.4600000000000003e-10,-2.018240421615006e-9,2.2207536109526614e-9,0.4199086160231037
3.6900000000000007e-10,-2.0711157620953977e-9,2.171524925023888e-9,0.15399723623302786
3.6900000000000007e-10,-2.171524925023887e-9,2.0711157620953985e-9,0.08742584025711697
2.4600000000000003e-10,-2.2207536109526585e-9,2.0182404216150094e-9,0.24472181396220716
2.4600000000000003e-10,-2.3137438351728887e-9,1.910923982056705e-9,0.7475813851221068
3.6900000000000007e-10,-2.3590750084507755e-9,1.8546714276396715e-9,0.3445177404047496
3.6900000000000007e-10,-2.4441724370953867e-9,1.7409945714284122e-9,0.1046588947229018
2.4600000000000003e-10,-2.4853751004541962e-9,1.6816514531978063e-9,0.19592511469870644
2.4600000000000003e-10,-2.5621460965328914e-9,1.5621934515357787e-9,0.7265354555754937
3.6900000000000007e-10,-2.5990102906446425e-9,1.500062168419447e-9,0.8499585546200685
3.6900000000000007e-10,-2.667063646758891e-9,1.3754317519008966e-9,0.22484607344944108
2.4600000000000003e-10,-2.6994015201404203e-9,1.3108289106758326e-9,0.04006594041036138
2.4600000000000003e-10,-2.7583904519866882e-9,1.181661167335491e-9,0.8673798818065941
3.6900000000000007e-10,-2.78603721824775e-9,1.114915969272277e-9,0.3951245949011615
3.6900000000000007e-10,-2.835661131750822e-9,9.818691083223108e-10,0.5610893809465027
2.4600000000000003e-10,-2.858475909307751e-9,9.133216716509188e-10,0.588336621953328
2.4600000000000003e-10,-2.898481932379234e-9,7.770736693976602e-10,0.07871052442570137
3.6900000000000007e-10,-2.9163484623552172e-9,7.07073296142884e-10,0.3093956938990815
3.6900000000000007e-10,-2.9465327334717396e-9,5.683184411749795e-10,0.18734680090434286
2.4600000000000003e-10,-2.959359972125395e-9,4.972218371934022e-10,0.5138955767827954
2.4600000000000003e-10,-2.9795686791602014e-9,3.5666719244630975e-10,0.7679634180325432
3.6900000000000007e-10,-2.9872912618236158e-9,2.8483664973502695e-10,0.5302592043591653
3.6900000000000007e-10,-2.9974214258379065e-9,1.4319844946037097e-10,0.5849433453356239
4.920000000000001e-10,-3.0000000000000004e-9,7.1e-11,0.5761055643672125
4.920000000000001e-10,-3.0000000000000004e-9,-7.1e-11,0.21808977480845193
6.15e-10,-2.9974214258379065e-9,-1.4319844946036903e-10,0.36719949083419656
6.15e-10,-2.9872912618236158e-9,-2.8483664973502503e-10,0.07774136492721428
4.920000000000001e-10,-2.9795686791602014e-9,-3.566671924463093e-10,0.7733588078987708
4.920000000000001e-10,-2.959359972125395e-9,-4.972218371934017e-10,0.5503235071030979
6.15e-10,-2.94653273347174e-9,-5.683184411749776e-10,0.6258769107846373
6.15e-10,-2.9163484623552176e-9,-7.070732961428824e-10,0.2992477176441064
4.920000000000001e-10,-2.898481932379234e-9,-7.770736693976598e-10,0.11844331586413281
4.920000000000001e-10,-2.858475909307751e-9,-9.133216716509184e-10,0.7678705685582204
6.15e-10,-2.8356611317508216e-9,-9.81869108322312e-10,0.5413919437576502
6.15e-10,-2.7860372182477494e-9,-1.1149159692722783e-9,0.8039754233355892
4.920000000000001e-10,-2.7583904519866895e-9,-1.1816611673354886e-9,0.5974189005247341
4.920000000000001e-10,-2.6994015201404215e-9,-1.3108289106758302e-9,0.24213756759564053
6.15e-10,-2.6670636467588913e-9,-1.3754317519008956e-9,0.07367797321498204
6.15e-10,-2.599010290644643e-9,-1.5000621684194459e-9,0.22540389906869918
4.920000000000001e-10,-2.5621460965328914e-9,-1.5621934515357791e-9,0.5139890700581965
4.920000000000001e-10,-2.4853751004541962e-9,-1.6816514531978068e-9,0.9458059213800619
6.15e-10,-2.444172437095387e-9,-1.7409945714284111e-9,0.02050020701325217
6.15e-10,-2.359075008450776e-9,-1.8546714276396704e-9,0.001622380608706675
4.920000000000001e-10,-2.3137438351728904e-9,-1.9109239820567033e-9,0.0010524995261805836
4.920000000000001e-10,-2.22075361095266e-9,-2.0182404216150078e-9,0.04717134209409868
6.15e-10,-2.171524925023888e-9,-2.071115762095398e-9,0.5061096928873267
6.15e-10,-2.0711157620953985e-9,-2.1715249250238876e-9,0.48410630050203496
4.920000000000001e-10,-2.0182404216150078e-9,-2.22075361095266e-9,0.763762952115826
4.920000000000001e-10,-1.9109239820567033e-9,-2.3137438351728904e-9,0.5940382467855085
6.15e-10,-1.8546714276396707e-9,-2.359075008450776e-9,0.4479250346627066
6.15e-10,-1.7409945714284114e-9,-2.444172437095387e-9,0.729771476404865
4.920000000000001e-10,-1.681651453197807e-9,-2.4853751004541962e-9,0.8769018459686722
4.920000000000001e-10,-1.5621934515357793e-9,-2.5621460965328914e-9,0.7562382300608448
6.15e-10,-1.5000621684194463e-9,-2.599010290644643e-9,0.5567325115807019
6.15e-10,-1.375431751900896e-9,-2.6670636467588913e-9,0.287867557193059
4.920000000000001e-10,-1.3108289106758304e-9,-2.6994015201404215e-9,0.43458743824025936
4.920000000000001e-10,-1.1816611673354888e-9,-2.7583904519866895e-9,0.9362888628369662
6.15e-10,-1.1149159692722785e-9,-2.7860372182477494e-9,0.08375046645764816
6.15e-10,-9.818691083223123e-10,-2.8356611317508216e-9,0.9504626022188307
4.920000000000001e-10,-9.133216716509188e-10,-2.858475909307751e-9,0.8541423307362419
4.920000000000001e-10,-7.770736693976602e-10,-2.898481932379234e-9,0.8896218768259009
6.15e-10,-7.070732961428828e-10,-2.9163484623552176e-9,0.3345513563524466
6.15e-10,-5.683184411749783e-10,-2.94653273347174e-9,0.7190348837404098
4.920000000000001e-10,-4.972218371934016e-10,-2.959359972125395e-9,0.654921235571579
4.920000000000001e-10,-3.566671924463092e-10,-2.9795686791602014e-9,0.7263525207415092
6.15e-10,-2.848366497350251e-10,-2.9872912618236158e-9,0.39087218642968224
6.15e-10,-1.4319844946036909e-10,-2.9974214258379065e-9,0.2904753286509918
4.920000000000001e-10,-7.100000000000085e-11,-3.0000000000000004e-9,0.09197741972944118
4.920000000000001e-10,7.099999999999915e-11,-3.0000000000000004e-9,0.2637265522389258
6.15e-10,1.4319844946036875e-10,-2.9974214258379065e-9,0.21209687544056177
6.15e-10,2.848366497350248e-10,-2.9872912618236158e-9,0.04471741792569395
4.920000000000001e-10,3.5666719244630887e-10,-2.9795686791602018e-9,0.7650570398180584
4.920000000000001e-10,4.972218371934013e-10,-2.9593599721253956e-9,0.2008938521203394
6.15e-10,5.683184411749778e-10,-2.94653273347174e-9,0.028514801992639005
6.15e-10,7.070732961428826e-10,-2.9163484623552176e-9,0.1701066746553459
4.920000000000001e-10,7.770736693976598e-10,-2.898481932379234e-9,0.05094252929007026
4.920000000000001e-10,9.133216716509184e-10,-2.858475909307751e-9,0.057696528985171414
6.15e-10,9.818691083223119e-10,-2.8356611317508216e-9,0.5144739744096074
6.15e-10,1.114915969272278e-9,-2.7860372182477494e-9,0.12639748417046937
4.920000000000001e-10,1.1816611673354884e-9,-2.7583904519866895e-9,0.14233802318727373
4.920000000000001e-10,1.31082891067583e-9,-2.6994015201404215e-9,0.3688635156357667
6.15e-10,1.3754317519008958e-9,-2.6670636467588913e-9,0.011246971995227839
6.15e-10,1.500062168419446e-9,-2.599010290644643e-9,0.08198435496935152
4.920000000000001e-10,1.562193451535778e-9,-2.562146096532892e-9,0.1119309336981198
4.920000000000001e-10,1.6816514531978057e-9,-2.485375100454197e-9,0.6837134070233056
6.15e-10,1.7409945714284114e-9,-2.444172437095387e-9,0.8738559834133804
6.15e-10,1.8546714276396707e-9,-2.359075008450776e-9,0.11787128047981255
4.920000000000001e-10,1.910923982056703e-9,-2.3137438351728904e-9,0.02178663745444287
4.920000000000001e-10,2.0182404216150073e-9,-2.22075361095266e-9,0.5442939937837823
6.15e-10,2.071115762095398e-9,-2.1715249250238876e-9,0.16233272855339553
6.15e-10,2.1715249250238876e-9,-2.071115762095398e-9,0.014310015904933637
4.920000000000001e-10,2.2207536109526597e-9,-2.018240421615008e-9,0.8576383074804282
4.920000000000001e-10,2.31374383517289e-9,-1.9109239820567037e-9,0.9954779826550333
6.15e-10,2.3590750084507755e-9,-1.854671427639671e-9,0.9212675104743582
6.15e-10,2.4441724370953867e-9,-1.7409945714284118e-9,0.26098357553944085
4.920000000000001e-10,2.4853751004541962e-9,-1.6816514531978074e-9,0.21755703444613117
4.920000000000001e-10,2.5621460965328914e-9,-1.5621934515357797e-9,0.9231706826104363
6.15e-10,2.599010290644643e-9,-1.5000621684194452e-9,0.7260399360115942
6.15e-10,2.6670636467588913e-9,-1.375431751900895e-9,0.4699202751884878
4.920000000000001e-10,2.699401520140421e-9,-1.3108289106758312e-9,0.19944770381251464
4.920000000000001e-10,2.758390451986689e-9,-1.1816611673354896e-9,0.9915115857396974
6.15e-10,2.786037218247749e-9,-1.1149159692722791e-9,0.9279084659870661
6.15e-10,2.8356611317508212e-9,-9.81869108322313e-10,0.625744717183922
4.920000000000001e-10,2.858475909307751e-9,-9.133216716509184e-10,0.6378797802560592
4.920000000000001e-10,2.898481932379234e-9,-7.770736693976598e-10,0.9464505511619894
6.15e-10,2.9163484623552172e-9,-7.070732961428836e-10,0.11153770567724364
6.15e-10,2.9465327334717396e-9,-5.683184411749791e-10,0.12497952063202389
4.920000000000001e-10,2.959359972125395e-9,-4.972218371934018e-10,0.9645918814415705
4.920000000000001e-10,2.9795686791602014e-9,-3.5666719244630933e-10,0.5213708405332785
6.15e-10,2.9872912618236158e-9,-2.848366497350253e-10,0.0882139926611678
6.15e-10,2.9974214258379065e-9,-1.431984494603693e-10,0.6926652128217606
4.920000000000001e-10,3.0000000000000004e-9,-7.10000000000017e-11,0.8013345379425519
4.920000000000001e-10,3.0000000000000004e-9,7.09999999999983e-11,0.4674396179463517
6.15e-10,2.9974214258379065e-9,1.4319844946036854e-10,0.8761242616638313
6.15e-10,2.9872912618236158e-9,2.8483664973502457e-10,0.4726446517730736
4.920000000000001e-10,2.9795686791602018e-9,3.566671924463086e-10,0.207939928577471
4.920000000000001e-10,2.9593599721253956e-9,4.972218371934011e-10,0.5519464860859771
6.15e-10,2.94653273347174e-9,5.683184411749783e-10,0.6562062188279748
6.15e-10,2.9163484623552176e-9,7.07073296142883e-10,0.871409271592473
4.920000000000001e-10,2.8984819323792343e-9,7.77073669397659e-10,0.5252507102096233
4.920000000000001e-10,2.8584759093077516e-9,9.133216716509176e-10,0.7515464696516176
6.15e-10,2.835661131750822e-9,9.81869108322311e-10,0.8239757314706956
6.15e-10,2.78603721824775e-9,1.1149159692722773e-9,0.6583492218126138
4.920000000000001e-10,2.7583904519866895e-9,1.1816611673354888e-9,0.5165044335630051
4.920000000000001e-10,2.6994015201404215e-9,1.3108289106758304e-9,0.39566057586330095
6.15e-10,2.6670636467588917e-9,1.3754317519008944e-9,0.4589141855481438
6.15e-10,2.5990102906446433e-9,1.5000621684194446e-9,0.20835156425057288
4.920000000000001e-10,2.5621460965328914e-9,1.5621934515357791e-9,0.9425176883875142
4.920000000000001e-10,2.4853751004541962e-9,1.6816514531978068e-9,0.7942507876767197
6.15e-10,2.444172437095387e-9,1.7409945714284111e-9,0.12489582139927591
6.15e-10,2.359075008450776e-9,1.8546714276396704e-9,0.6840177788408743
4.920000000000001e-10,2.3137438351728904e-9,1.910923982056703e-9,0.18590617675947396
4.920000000000001e-10,2.22075361095266e-9,2.0182404216150073e-9,0.725101519053525
6.15e-10,2.171524925023887e-9,2.0711157620953985e-9,0.7495469231046145
6.15e-10,2.0711157620953977e-9,2.171524925023888e-9,0.3091893870315314
4.920000000000001e-10,2.018240421615008e-9,2.2207536109526597e-9,0.4561306214821651
4.920000000000001e-10,1.9109239820567037e-9,2.31374383517289e-9,0.5946061075503298
6.15e-10,1.854671427639671e-9,2.3590750084507755e-9,0.6185051912867523
6.15e-10,1.7409945714284118e-9,2.4441724370953867e-9,0.7922771287305831
4.920000000000001e-10,1.6816514531978063e-9,2.4853751004541966e-9,0.7205000753593297
4.920000000000001e-10,1.5621934515357787e-9,2.5621460965328918e-9,0.142649071095578
6.15e-10,1.5000621684194467e-9,2.5990102906446425e-9,0.7151867789412435
6.15e-10,1.3754317519008964e-9,2.667063646758891e-9,0.7653919818908734
4.920000000000001e-10,1.3108289106758324e-9,2.6994015201404203e-9,0.9434375789522899
4.920000000000001e-10,1.1816611673354908e-9,2.7583904519866882e-9,0.2404351643470357
6.15e-10,1.1149159692722793e-9,2.786037218247749e-9,0.5639099646634986
6.15e-10,9.818691083223131e-10,2.8356611317508212e-9,0.6280136659543548
4.920000000000001e-10,9.133216716509186e-10,2.858475909307751e-9,0.6211352454679245
4.920000000000001e-10,7.7707366939766e-10,2.898481932379234e-9,0.8258431882668362
6.15e-10,7.070732961428813e-10,2.916348462355218e-9,0.7710308991569083
6.15e-10,5.683184411749766e-10,2.9465327334717404e-9,0.6935505471089235
4.920000000000001e-10,4.97221837193402e-10,2.959359972125395e-9,0.9567459987714387
4.920000000000001e-10,3.5666719244630954e-10,2.9795686791602014e-9,0.8210113517257971
6.15e-10,2.848366497350268e-10,2.9872912618236158e-9,0.045708770975978696
6.15e-10,1.431984494603708e-10,2.9974214258379065e-9,0.933961705591964
4.920000000000001e-10,7.100000000000056e-11,3.0000000000000004e-9,0.07699946739349528
4.920000000000001e-10,-7.099999999999944e-11,3.0000000000000004e-9,0.5762030027114341
6.15e-10,-1.4319844946036702e-10,2.9974214258379065e-9,0.8521931992295217
6.15e-10,-2.8483664973502307e-10,2.9872912618236158e-9,0.5337694005884819
4.920000000000001e-10,-3.5666719244630846e-10,2.9795686791602018e-9,0.4122340380012165
4.920000000000001e-10,-4.972218371934009e-10,2.9593599721253956e-9,0.9993304896556023
6.15e-10,-5.68318441174978e-10,2.94653273347174e-9,0.41463884155203246
6.15e-10,-7.070732961428828e-10,2.9163484623552176e-9,0.6292665549910141
4.920000000000001e-10,-7.770736693976589e-10,2.8984819323792343e-9,0.447310940347483
4.920000000000001e-10,-9.133216716509175e-10,2.8584759093077516e-9,0.060751331018615407
6.15e-10,-9.81869108322312e-10,2.8356611317508216e-9,0.4553237871367495
6.15e-10,-1.1149159692722783e-9,2.7860372182477494e-9,0.9337449149579544
4.920000000000001e-10,-1.1816611673354875e-9,2.75839045198669e-9,0.13760517482963563
4.920000000000001e-10,-1.3108289106758291e-9,2.699401520140422e-9,0.8230658205592728
6.15e-10,-1.3754317519008954e-9,2.6670636467588913e-9,0.5098164915178386
6.15e-10,-1.5000621684194457e-9,2.599010290644643e-9,0.5334185007768665
4.920000000000001e-10,-1.5621934515357802e-9,2.562146096532891e-9,0.5956363481765399
4.920000000000001e-10,-1.6816514531978078e-9,2.485375100454196e-9,0.6236858868874828
6.15e-10,-1.7409945714284111e-9,2.4441724370953875e-9,0.5762731036591899
6.15e-10,-1.8546714276396704e-9,2.3590750084507763e-9,0.3181417309270429
4.920000000000001e-10,-1.9109239820567017e-9,2.3137438351728916e-9,0.4130081857796496
4.920000000000001e-10,-2.018240421615006e-9,2.2207536109526614e-9,0.8771697034589893
6.15e-10,-2.0711157620953977e-9,2.171524925023888e-9,0.7584953291663121
6.15e-10,-2.171524925023887e-9,2.0711157620953985e-9,0.5336694799149212
4.920000000000001e-10,-2.2207536109526585e-9,2.0182404216150094e-9,0.09779330527338503
4.920000000000001e-10,-2.3137438351728887e-9,1.910923982056705e-9,0.7482406900905867
6.15e-10,-2.3590750084507755e-9,1.8546714276396715e-9,0.5199516066688801
6.15e-10,-2.4441724370953867e-9,1.7409945714284122e-9,0.2617993097120078
4.920000000000001e-10,-2.4853751004541962e-9,1.6816514531978063e-9,0.4350803669176262
4.920000000000001e-10,-2.5621460965328914e-9,1.5621934515357787e-9,0.8693069129310417
6.15e-10,-2.5990102906446425e-9,1.500062168419447e-9,0.125357116507528
6.15e-10,-2.667063646758891e-9,1.3754317519008966e-9,0.864486548620407
4.920000000000001e-10,-2.6994015201404203e-9,1.3108289106758326e-9,0.8778563144925128
4.920000000000001e-10,-2.7583904519866882e-9,1.181661167335491e-9,0.15254513194019736
6.15e-10,-2.78603721824775e-9,1.114915969272277e-9,0.23076418476254767
6.15e-10,-2.835661131750822e-9,9.818691083223108e-10,0.38064557543146615
4.920000000000001e-10,-2.858475909307751e-9,9.133216716509188e-10,0.8594993230359853
4.920000000000001e-10,-2.898481932379234e-9,7.770736693976602e-10,0.5990690067965663
6.15e-10,-2.9163484623552172e-9,7.07073296142884e-10,0.43078312441475997
6.15e-10,-2.9465327334717396e-9,5.683184411749795e-10,0.2111496190244797
4.920000000000001e-10,-2.959359972125395e-9,4.972218371934022e-10,0.36169353182940067
4.920000000000001e-10,-2.9795686791602014e-9,3.5666719244630975e-10,0.7607494881936095
6.15e-10,-2.9872912618236158e-9,2.8483664973502695e-10,0.8945198176519729
6.15e-10,-2.9974214258379065e-9,1.4319844946037097e-10,0.36720544285523404
7.380000000000001e-10,-3.0000000000000004e-9,7.1e-11,0.11683576492588743
7.380000000000001e-10,-3.0000000000000004e-9,-7.1e-11,0.5878362919703535
8.610000000000001e-10,-2.9974214258379065e-9,-1.4319844946036903e-10,0.4057604032584369
8.610000000000001e-10,-2.9872912618236158e-9,-2.8483664973502503e-10,0.906092028952194
7.380000000000001e-10,-2.9795686791602014e-9,-3.566671924463093e-10,0.9028901233662875
7.380000000000001e-10,-2.959359972125395e-9,-4.972218371934017e-10,0.8703166175928423
8.610000000000001e-10,-2.94653273347174e-9,-5.683184411749776e-10,0.3059625289632537
8.610000000000001e-10,-2.9163484623552176e-9,-7.070732961428824e-10,0.6966927570388975
7.380000000000001e-10,-2.898481932379234e-9,-7.770736693976598e-10,0.9294803290260044
7.380000000000001e-10,-2.858475909307751e-9,-9.133216716509184e-10,0.6244811643755062
8.610000000000001e-10,-2.8356611317508216e-9,-9.81869108322312e-10,0.12836355054206816
8.610000000000001e-10,-2.7860372182477494e-9,-1.1149159692722783e-9,0.455515230467868
7.380000000000001e-10,-2.7583904519866895e-9,-1.1816611673354886e-9,0.3224516156578675
7.380000000000001e-10,-2.6994015201404215e-9,-1.3108289106758302e-9,0.7613256642805886
8.610000000000001e-10,-2.6670636467588913e-9,-1.3754317519008956e-9,0.7964171187905692
8.610000000000001e-10,-2.599010290644643e-9,-1.5000621684194459e-9,0.011139080490613074
7.380000000000001e-10,-2.5621460965328914e-9,-1.5621934515357791e-9,0.09109383765470647
7.380000000000001e-10,-2.4853751004541962e-9,-1.6816514531978068e-9,0.9843534317237485
8.610000000000001e-10,-2.444172437095387e-9,-1.7409945714284111e-9,0.9605517198643949
8.610000000000001e-10,-2.359075008450776e-9,-1.8546714276396704e-9,0.9034328522655731
7.380000000000001e-10,-2.3137438351728904e-9,-1.9109239820567033e-9,0.49784842781122896
7.380000000000001e-10,-2.22075361095266e-9,-2.0182404216150078e-9,0.986718655889235
8.610000000000001e-10,-2.171524925023888e-9,-2.071115762095398e-9,0.23628461749634433
8.610000000000001e-10,-2.0711157620953985e-9,-2.1715249250238876e-9,0.5590494711690793
7.380000000000001e-10,-2.0182404216150078e-9,-2.22075361095266e-9,0.5646883396549887
7.380000000000001e-10,-1.9109239820567033e-9,-2.3137438351728904e-9,0.41566272455768416
8.610000000000001e-10,-1.8546714276396707e-9,-2.359075008450776e-9,0.7820981597951094
